Trial,Arena,Time bin,Distance moved Center-point Total m,Velocity Center-point Mean m/s
Trial     5,Arena 9,0:01:14-0:01:16,0.000185269,9.26345E-05
Trial     5,Arena 9,0:01:16-0:01:18,0.000135534,6.77669E-05
Trial     5,Arena 9,0:01:18-0:01:20,0.000205024,0.000102512
Trial     5,Arena 9,0:01:20-0:01:22,0.000399656,0.000199828
Trial     5,Arena 9,0:01:22-0:01:24,5.93394E-05,2.96697E-05
Trial     5,Arena 9,0:01:24-0:01:26,0.000131313,6.56567E-05
Trial     5,Arena 9,0:01:26-0:01:28,0.000744733,0.000372367
Trial     5,Arena 9,0:01:28-0:01:30,0.000138429,6.92144E-05
Trial     5,Arena 9,0:01:30-0:01:32,0.000224906,0.000112453
Trial     5,Arena 9,0:01:32-0:01:34,9.92695E-05,4.96347E-05
Trial     5,Arena 9,0:01:34-0:01:36,0.000608937,0.000304468
Trial     5,Arena 9,0:01:36-0:01:38,0.00055729,0.000278645
Trial     5,Arena 9,0:01:38-0:01:40,0.000164156,0.000082078
Trial     5,Arena 9,0:01:40-0:01:42,0.000710163,0.000355081
Trial     5,Arena 9,0:01:42-0:01:44,0.000115054,0.000057527
Trial     5,Arena 9,0:01:44-0:01:46,0.000533916,0.000266958
Trial     5,Arena 9,0:01:46-0:01:48,9.65719E-05,4.82859E-05
Trial     5,Arena 9,0:01:48-0:01:50,0.000418403,0.000209202
Trial     5,Arena 9,0:01:50-0:01:52,0.000314653,0.000157327
Trial     5,Arena 9,0:01:52-0:01:54,0.000321004,0.000160502
Trial     5,Arena 9,0:01:54-0:01:56,0.000486573,0.000243286
Trial     5,Arena 9,0:01:56-0:01:58,0.000571908,0.000285954
Trial     5,Arena 9,0:01:58-0:02:00,0.000153578,0.000076789
Trial     5,Arena 9,0:02:00-0:02:02,2.86288E-05,5.72576E-05
Trial     5,Arena 10,0:00:00-0:00:02,5.44888E-05,0.000108978
Trial     5,Arena 10,0:00:02-0:00:04,8.65315E-05,4.32657E-05
Trial     5,Arena 10,0:00:04-0:00:06,0.000108608,5.43041E-05
Trial     5,Arena 10,0:00:06-0:00:08,0.000110559,5.52795E-05
Trial     5,Arena 10,0:00:08-0:00:10,4.86056E-05,2.43028E-05
Trial     5,Arena 10,0:00:10-0:00:12,0.000197474,9.87372E-05
Trial     5,Arena 10,0:00:12-0:00:14,9.84227E-05,4.92113E-05
Trial     5,Arena 10,0:00:14-0:00:16,0.000108955,5.44777E-05
Trial     5,Arena 10,0:00:16-0:00:18,0.000116892,5.84459E-05
Trial     5,Arena 10,0:00:18-0:00:20,0.000101051,5.05257E-05
Trial     5,Arena 10,0:00:20-0:00:22,0.000115815,5.79075E-05
Trial     5,Arena 10,0:00:22-0:00:24,0.000104082,5.20409E-05
Trial     5,Arena 10,0:00:24-0:00:26,0.000112726,5.63632E-05
Trial     5,Arena 10,0:00:26-0:00:28,0.000145839,7.29197E-05
Trial     5,Arena 10,0:00:28-0:00:30,0.000174117,8.70585E-05
Trial     5,Arena 10,0:00:30-0:00:32,0.000135128,6.75638E-05
Trial     5,Arena 10,0:00:32-0:00:34,0.00014783,7.39149E-05
Trial     5,Arena 10,0:00:34-0:00:36,0.000606203,0.000303102
Trial     5,Arena 10,0:00:36-0:00:38,0.000882108,0.000441054
Trial     5,Arena 10,0:00:38-0:00:40,0.00156019,0.000780093
Trial     5,Arena 10,0:00:40-0:00:42,0.00171695,0.000858473
Trial     5,Arena 10,0:00:42-0:00:44,0.000809735,0.000404867
Trial     5,Arena 10,0:00:44-0:00:46,7.35172E-05,3.67586E-05
Trial     5,Arena 10,0:00:46-0:00:48,0.00011679,5.83952E-05
Trial     5,Arena 10,0:00:48-0:00:50,0.00013077,6.53851E-05
Trial     5,Arena 10,0:00:50-0:00:52,0.000108522,0.000054261
Trial     5,Arena 10,0:00:52-0:00:54,0.00171755,0.000858775
Trial     5,Arena 10,0:00:54-0:00:56,6.91141E-05,3.45571E-05
Trial     5,Arena 10,0:00:56-0:00:58,0.00182551,0.000912757
Trial     5,Arena 10,0:00:58-0:01:00,0.000221186,0.000110593
Trial     5,Arena 10,0:01:00-0:01:02,0.00121724,0.000608619
Trial     5,Arena 10,0:01:02-0:01:04,0.00237654,0.00118827
Trial     5,Arena 10,0:01:04-0:01:06,0.00298018,0.00149009
Trial     5,Arena 10,0:01:06-0:01:08,0.000114494,5.72471E-05
Trial     5,Arena 10,0:01:08-0:01:10,0.000189778,9.48892E-05
Trial     5,Arena 10,0:01:10-0:01:12,6.59213E-05,3.29606E-05
Trial     5,Arena 10,0:01:12-0:01:14,0.000125586,6.27931E-05
Trial     5,Arena 10,0:01:14-0:01:16,0.000110827,5.54133E-05
Trial     5,Arena 10,0:01:16-0:01:18,9.75437E-05,4.87718E-05
Trial     5,Arena 10,0:01:18-0:01:20,0.000121476,6.07379E-05
Trial     5,Arena 10,0:01:20-0:01:22,0.000118197,5.90987E-05
Trial     5,Arena 10,0:01:22-0:01:24,0.000159536,7.97681E-05
Trial     5,Arena 10,0:01:24-0:01:26,8.18217E-05,4.09109E-05
Trial     5,Arena 10,0:01:26-0:01:28,0.000110928,5.54639E-05
Trial     5,Arena 10,0:01:28-0:01:30,8.78295E-05,4.39148E-05
Trial     5,Arena 10,0:01:30-0:01:32,0.000151695,7.58476E-05
Trial     5,Arena 10,0:01:32-0:01:34,0.000128928,0.000064464
Trial     5,Arena 10,0:01:34-0:01:36,7.34299E-05,3.67149E-05
Trial     5,Arena 10,0:01:36-0:01:38,0.000147344,0.000073672
Trial     5,Arena 10,0:01:38-0:01:40,0.00006051,0.000030255
Trial     5,Arena 10,0:01:40-0:01:42,0.000122973,6.14864E-05
Trial     5,Arena 10,0:01:42-0:01:44,0.00029811,0.000149055
Trial     5,Arena 10,0:01:44-0:01:46,0.000108971,5.44857E-05
Trial     5,Arena 10,0:01:46-0:01:48,7.54654E-05,3.77327E-05
Trial     5,Arena 10,0:01:48-0:01:50,0.000150845,7.54227E-05
Trial     5,Arena 10,0:01:50-0:01:52,0.000150851,7.54256E-05
Trial     5,Arena 10,0:01:52-0:01:54,0.000178778,0.000089389
Trial     5,Arena 10,0:01:54-0:01:56,0.000164186,8.20932E-05
Trial     5,Arena 10,0:01:56-0:01:58,7.61582E-05,3.80791E-05
Trial     5,Arena 10,0:01:58-0:02:00,0.00010259,5.12951E-05
Trial     5,Arena 10,0:02:00-0:02:02,3.47913E-06,6.95826E-06
Trial     5,Arena 11,0:00:00-0:00:02,0.000023759,4.75181E-05
Trial     5,Arena 11,0:00:02-0:00:04,0.000131589,6.57943E-05
Trial     5,Arena 11,0:00:04-0:00:06,3.33204E-05,1.66602E-05
Trial     5,Arena 11,0:00:06-0:00:08,0.000129975,6.49875E-05
Trial     5,Arena 11,0:00:08-0:00:10,0.00023326,0.00011663
Trial     5,Arena 11,0:00:10-0:00:12,9.79761E-05,0.000048988
Trial     5,Arena 11,0:00:12-0:00:14,9.44756E-05,4.72378E-05
Trial     5,Arena 11,0:00:14-0:00:16,0.000133664,0.000066832
Trial     5,Arena 11,0:00:16-0:00:18,0.00263014,0.00131507
Trial     5,Arena 11,0:00:18-0:00:20,0.000451992,0.000225996
Trial     5,Arena 11,0:00:20-0:00:22,0.00478592,0.00239296
Trial     5,Arena 11,0:00:22-0:00:24,0.000216048,0.000108024
Trial     5,Arena 11,0:00:24-0:00:26,9.16137E-05,4.58069E-05
Trial     5,Arena 11,0:00:26-0:00:28,0.000143014,7.15071E-05
Trial     5,Arena 11,0:00:28-0:00:30,9.99295E-05,4.99648E-05
Trial     5,Arena 11,0:00:30-0:00:32,0.00689543,0.00344772
Trial     5,Arena 11,0:00:32-0:00:34,0.00438022,0.00219011
Trial     5,Arena 11,0:00:34-0:00:36,0.000584249,0.000292124
Trial     5,Arena 11,0:00:36-0:00:38,0.0022009,0.00110045
Trial     5,Arena 11,0:00:38-0:00:40,0.00199662,0.000998312
Trial     5,Arena 11,0:00:40-0:00:42,0.00060865,0.000304325
Trial     5,Arena 11,0:00:42-0:00:44,0.000912126,0.000456063
Trial     5,Arena 11,0:00:44-0:00:46,0.00118213,0.000591065
Trial     5,Arena 11,0:00:46-0:00:48,0.00224451,0.00112225
Trial     5,Arena 11,0:00:48-0:00:50,0.00137859,0.000689297
Trial     5,Arena 11,0:00:50-0:00:52,7.83333E-05,3.91666E-05
Trial     5,Arena 11,0:00:52-0:00:54,0.000867503,0.000433752
Trial     5,Arena 11,0:00:54-0:00:56,0.000184508,9.22541E-05
Trial     5,Arena 11,0:00:56-0:00:58,8.27332E-05,4.13666E-05
Trial     5,Arena 11,0:00:58-0:01:00,0.00112433,0.000562163
Trial     5,Arena 11,0:01:00-0:01:02,0.000350997,0.000175498
Trial     5,Arena 11,0:01:02-0:01:04,0.00109028,0.000545142
Trial     5,Arena 11,0:01:04-0:01:06,0.00130273,0.000651364
Trial     5,Arena 11,0:01:06-0:01:08,0.00394004,0.00197002
Trial     5,Arena 11,0:01:08-0:01:10,0.00134096,0.000670482
Trial     5,Arena 11,0:01:10-0:01:12,8.64385E-05,4.32193E-05
Trial     5,Arena 11,0:01:12-0:01:14,0.000188512,0.000094256
Trial     5,Arena 11,0:01:14-0:01:16,0.000151353,7.56763E-05
Trial     5,Arena 11,0:01:16-0:01:18,0.000156484,0.000078242
Trial     5,Arena 11,0:01:18-0:01:20,0.00345399,0.00172699
Trial     5,Arena 11,0:01:20-0:01:22,0.000207304,0.000103652
Trial     5,Arena 11,0:01:22-0:01:24,0.00332801,0.00166401
Trial     5,Arena 11,0:01:24-0:01:26,0.000125944,6.29722E-05
Trial     5,Arena 11,0:01:26-0:01:28,0.00112191,0.000560956
Trial     5,Arena 11,0:01:28-0:01:30,0.000506471,0.000253235
Trial     5,Arena 11,0:01:30-0:01:32,0.000130417,6.52087E-05
Trial     5,Arena 11,0:01:32-0:01:34,0.00829764,0.00414882
Trial     5,Arena 11,0:01:34-0:01:36,0.00273765,0.00136883
Trial     5,Arena 11,0:01:36-0:01:38,0.00168844,0.000844221
Trial     5,Arena 11,0:01:38-0:01:40,0.000142676,7.13379E-05
Trial     5,Arena 11,0:01:40-0:01:42,0.000115715,5.78575E-05
Trial     5,Arena 11,0:01:42-0:01:44,9.02185E-05,4.51093E-05
Trial     5,Arena 11,0:01:44-0:01:46,0.00237236,0.00118618
Trial     5,Arena 11,0:01:46-0:01:48,0.00380452,0.00190226
Trial     5,Arena 11,0:01:48-0:01:50,0.000292181,0.000146091
Trial     5,Arena 11,0:01:50-0:01:52,6.69496E-05,3.34748E-05
Trial     5,Arena 11,0:01:52-0:01:54,9.74288E-05,4.87144E-05
Trial     5,Arena 11,0:01:54-0:01:56,0.000121166,6.05831E-05
Trial     5,Arena 11,0:01:56-0:01:58,0.000923611,0.000461806
Trial     5,Arena 11,0:01:58-0:02:00,9.06229E-05,4.53115E-05
Trial     5,Arena 11,0:02:00-0:02:02,1.29603E-05,2.59206E-05
Trial     5,Arena 12,0:00:00-0:00:02,8.15277E-05,0.000163055
Trial     5,Arena 12,0:00:02-0:00:04,0.000206155,0.000103077
Trial     5,Arena 12,0:00:04-0:00:06,9.79435E-05,4.89717E-05
Trial     5,Arena 12,0:00:06-0:00:08,0.000266009,0.000133005
Trial     5,Arena 12,0:00:08-0:00:10,0.000244084,0.000122042
Trial     5,Arena 12,0:00:10-0:00:12,7.88612E-05,3.94306E-05
Trial     5,Arena 12,0:00:12-0:00:14,0.000129663,6.48317E-05
Trial     5,Arena 12,0:00:14-0:00:16,0.000149633,7.48164E-05
Trial     5,Arena 12,0:00:16-0:00:18,7.35969E-05,3.67985E-05
Trial     5,Arena 12,0:00:18-0:00:20,0.000447399,0.000223699
Trial     5,Arena 12,0:00:20-0:00:22,0.00017721,8.86052E-05
Trial     5,Arena 12,0:00:22-0:00:24,0.000151698,0.000075849
Trial     5,Arena 12,0:00:24-0:00:26,0.000171713,8.58567E-05
Trial     5,Arena 12,0:00:26-0:00:28,9.01284E-05,4.50642E-05
Trial     5,Arena 12,0:00:28-0:00:30,0.000163587,8.17937E-05
Trial     5,Arena 12,0:00:30-0:00:32,0.00177522,0.000887609
Trial     5,Arena 12,0:00:32-0:00:34,0.000185463,9.27313E-05
Trial     5,Arena 12,0:00:34-0:00:36,0.00139602,0.00069801
Trial     5,Arena 12,0:00:36-0:00:38,0.00224248,0.00112124
Trial     5,Arena 12,0:00:38-0:00:40,0.0016745,0.00083725
Trial     5,Arena 12,0:00:40-0:00:42,0.00410815,0.00205407
Trial     5,Arena 12,0:00:42-0:00:44,0.00318366,0.00159183
Trial     5,Arena 12,0:00:44-0:00:46,0.001738,0.000869
Trial     5,Arena 12,0:00:46-0:00:48,0.000708586,0.000354293
Trial     5,Arena 12,0:00:48-0:00:50,0.000405671,0.000202836
Trial     5,Arena 12,0:00:50-0:00:52,0.000846847,0.000423424
Trial     5,Arena 12,0:00:52-0:00:54,0.000713528,0.000356764
Trial     5,Arena 12,0:00:54-0:00:56,0.000602123,0.000301062
Trial     5,Arena 12,0:00:56-0:00:58,0.000691816,0.000345908
Trial     5,Arena 12,0:00:58-0:01:00,0.000621237,0.000310618
Trial     5,Arena 12,0:01:00-0:01:02,8.85363E-05,4.42681E-05
Trial     5,Arena 12,0:01:02-0:01:04,0.00107303,0.000536517
Trial     5,Arena 12,0:01:04-0:01:06,0.00139259,0.000696297
Trial     5,Arena 12,0:01:06-0:01:08,0.00012722,6.36099E-05
Trial     5,Arena 12,0:01:08-0:01:10,8.33286E-05,4.16643E-05
Trial     5,Arena 12,0:01:10-0:01:12,0.000104953,5.24763E-05
Trial     5,Arena 12,0:01:12-0:01:14,0.000132804,6.64021E-05
Trial     5,Arena 12,0:01:14-0:01:16,8.40181E-05,0.000042009
Trial     5,Arena 12,0:01:16-0:01:18,7.95454E-05,3.97727E-05
Trial     5,Arena 12,0:01:18-0:01:20,0.000104433,5.22163E-05
Trial     5,Arena 12,0:01:20-0:01:22,0.000144427,7.22134E-05
Trial     5,Arena 12,0:01:22-0:01:24,0.000102349,5.11745E-05
Trial     5,Arena 12,0:01:24-0:01:26,0.000153341,7.66706E-05
Trial     5,Arena 12,0:01:26-0:01:28,0.0014053,0.000702651
Trial     5,Arena 12,0:01:28-0:01:30,0.00154056,0.000770282
Trial     5,Arena 12,0:01:30-0:01:32,0.000872084,0.000436042
Trial     5,Arena 12,0:01:32-0:01:34,0.000721704,0.000360852
Trial     5,Arena 12,0:01:34-0:01:36,0.000612258,0.000306129
Trial     5,Arena 12,0:01:36-0:01:38,0.0025703,0.00128515
Trial     5,Arena 12,0:01:38-0:01:40,0.00252783,0.00126391
Trial     5,Arena 12,0:01:40-0:01:42,0.000286086,0.000143043
Trial     5,Arena 12,0:01:42-0:01:44,0.000119226,5.96128E-05
Trial     5,Arena 12,0:01:44-0:01:46,0.00123191,0.000615956
Trial     5,Arena 12,0:01:46-0:01:48,0.00215372,0.00107686
Trial     5,Arena 12,0:01:48-0:01:50,0.00112025,0.000560127
Trial     5,Arena 12,0:01:50-0:01:52,0.000857678,0.000428839
Trial     5,Arena 12,0:01:52-0:01:54,0.00280083,0.00140041
Trial     5,Arena 12,0:01:54-0:01:56,0.0166702,0.00833509
Trial     5,Arena 12,0:01:56-0:01:58,0.0108677,0.00543384
Trial     5,Arena 12,0:01:58-0:02:00,0.000989386,0.000494693
Trial     5,Arena 12,0:02:00-0:02:02,4.46977E-05,8.93954E-05
Trial     5,Arena 13,0:00:00-0:00:02,0.00279789,0.00559578
Trial     5,Arena 13,0:00:02-0:00:04,0.00291181,0.0014559
Trial     5,Arena 13,0:00:04-0:00:06,0.00169494,0.000847471
Trial     5,Arena 13,0:00:06-0:00:08,0.00158646,0.000793228
Trial     5,Arena 13,0:00:08-0:00:10,0.00493272,0.00246636
Trial     5,Arena 13,0:00:10-0:00:12,0.0011722,0.000586101
Trial     5,Arena 13,0:00:12-0:00:14,0.00568513,0.00284257
Trial     5,Arena 13,0:00:14-0:00:16,0.00206729,0.00103365
Trial     5,Arena 13,0:00:16-0:00:18,0.00120134,0.000600669
Trial     5,Arena 13,0:00:18-0:00:20,0.00293092,0.00146546
Trial     5,Arena 13,0:00:20-0:00:22,0.00120864,0.000604321
Trial     5,Arena 13,0:00:22-0:00:24,9.51297E-05,4.75649E-05
Trial     5,Arena 13,0:00:24-0:00:26,0.00235828,0.00117914
Trial     5,Arena 13,0:00:26-0:00:28,0.00353136,0.00176568
Trial     5,Arena 13,0:00:28-0:00:30,0.00212082,0.00106041
Trial     5,Arena 13,0:00:30-0:00:32,0.00203312,0.00101656
Trial     5,Arena 13,0:00:32-0:00:34,0.000373041,0.000186521
Trial     5,Arena 13,0:00:34-0:00:36,0.00271064,0.00135532
Trial     5,Arena 13,0:00:36-0:00:38,0.00214233,0.00107116
Trial     5,Arena 13,0:00:38-0:00:40,9.67527E-05,4.83764E-05
Trial     5,Arena 13,0:00:40-0:00:42,0.000130407,6.52036E-05
Trial     5,Arena 13,0:00:42-0:00:44,9.81228E-05,4.90614E-05
Trial     5,Arena 13,0:00:44-0:00:46,5.69615E-05,2.84808E-05
Trial     5,Arena 13,0:00:46-0:00:48,0.00266308,0.00133154
Trial     5,Arena 13,0:00:48-0:00:50,0.00125887,0.000629436
Trial     5,Arena 13,0:00:50-0:00:52,0.00285114,0.00142557
Trial     5,Arena 13,0:00:52-0:00:54,0.000169307,8.46533E-05
Trial     5,Arena 13,0:00:54-0:00:56,0.000112783,5.63915E-05
Trial     5,Arena 13,0:00:56-0:00:58,0.000132173,6.60867E-05
Trial     5,Arena 13,0:00:58-0:01:00,0.000324147,0.000162073
Trial     5,Arena 13,0:01:00-0:01:02,0.000168904,0.000084452
Trial     5,Arena 13,0:01:02-0:01:04,7.05127E-05,3.52564E-05
Trial     5,Arena 13,0:01:04-0:01:06,5.44876E-05,2.72438E-05
Trial     5,Arena 13,0:01:06-0:01:08,0.000137371,6.86856E-05
Trial     5,Arena 13,0:01:08-0:01:10,0.000148712,7.43559E-05
Trial     5,Arena 13,0:01:10-0:01:12,0.000108137,5.40683E-05
Trial     5,Arena 13,0:01:12-0:01:14,0.000216946,0.000108473
Trial     5,Arena 13,0:01:14-0:01:16,0.000206349,0.000103174
Trial     5,Arena 13,0:01:16-0:01:18,8.89655E-05,4.44827E-05
Trial     5,Arena 13,0:01:18-0:01:20,0.000144856,7.24281E-05
Trial     5,Arena 13,0:01:20-0:01:22,0.00024887,0.000124435
Trial     5,Arena 13,0:01:22-0:01:24,0.00100465,0.000502324
Trial     5,Arena 13,0:01:24-0:01:26,0.00135927,0.000679635
Trial     5,Arena 13,0:01:26-0:01:28,9.56809E-05,4.78405E-05
Trial     5,Arena 13,0:01:28-0:01:30,0.000189891,9.49454E-05
Trial     5,Arena 13,0:01:30-0:01:32,0.000182817,9.14086E-05
Trial     5,Arena 13,0:01:32-0:01:34,0.000111982,5.59909E-05
Trial     5,Arena 13,0:01:34-0:01:36,0.000223315,0.000111657
Trial     5,Arena 13,0:01:36-0:01:38,0.000167813,8.39065E-05
Trial     5,Arena 13,0:01:38-0:01:40,0.00010866,5.43302E-05
Trial     5,Arena 13,0:01:40-0:01:42,0.000123813,6.19067E-05
Trial     5,Arena 13,0:01:42-0:01:44,0.000124913,6.24564E-05
Trial     5,Arena 13,0:01:44-0:01:46,0.000216366,0.000108183
Trial     5,Arena 13,0:01:46-0:01:48,0.000172091,8.60455E-05
Trial     5,Arena 13,0:01:48-0:01:50,0.000161845,8.09223E-05
Trial     5,Arena 13,0:01:50-0:01:52,0.000136639,6.83195E-05
Trial     5,Arena 13,0:01:52-0:01:54,0.000335688,0.000167844
Trial     5,Arena 13,0:01:54-0:01:56,9.22606E-05,4.61303E-05
Trial     5,Arena 13,0:01:56-0:01:58,8.77852E-05,4.38926E-05
Trial     5,Arena 13,0:01:58-0:02:00,0.00147283,0.000736417
Trial     5,Arena 13,0:02:00-0:02:02,0.000108372,0.000216745
Trial     5,Arena 14,0:00:00-0:00:02,1.06672E-05,2.13344E-05
Trial     5,Arena 14,0:00:02-0:00:04,8.76879E-05,4.38439E-05
Trial     5,Arena 14,0:00:04-0:00:06,0.000473307,0.000236653
Trial     5,Arena 14,0:00:06-0:00:08,7.69171E-05,3.84586E-05
Trial     5,Arena 14,0:00:08-0:00:10,0.000802965,0.000401482
Trial     5,Arena 14,0:00:10-0:00:12,0.000107747,5.38733E-05
Trial     5,Arena 14,0:00:12-0:00:14,0.000672378,0.000336189
Trial     5,Arena 14,0:00:14-0:00:16,9.61682E-05,4.80841E-05
Trial     5,Arena 14,0:00:16-0:00:18,0.00154833,0.000774163
Trial     5,Arena 14,0:00:18-0:00:20,0.000151282,7.56408E-05
Trial     5,Arena 14,0:00:20-0:00:22,0.000242213,0.000121107
Trial     5,Arena 14,0:00:22-0:00:24,0.00031883,0.000159415
Trial     5,Arena 14,0:00:24-0:00:26,0.00127012,0.000635061
Trial     5,Arena 14,0:00:26-0:00:28,0.000566896,0.000283448
Trial     5,Arena 14,0:00:28-0:00:30,0.000312431,0.000156215
Trial     5,Arena 14,0:00:30-0:00:32,0.000142813,7.14064E-05
Trial     5,Arena 14,0:00:32-0:00:34,0.000712463,0.000356232
Trial     5,Arena 14,0:00:34-0:00:36,0.00471995,0.00235998
Trial     5,Arena 14,0:00:36-0:00:38,0.000260549,0.000130275
Trial     5,Arena 14,0:00:38-0:00:40,0.00102934,0.000514669
Trial     5,Arena 14,0:00:40-0:00:42,0.00315152,0.00157576
Trial     5,Arena 14,0:00:42-0:00:44,0.0014862,0.000743101
Trial     5,Arena 14,0:00:44-0:00:46,0.00208601,0.001043
Trial     5,Arena 14,0:00:46-0:00:48,0.000159051,7.95257E-05
Trial     5,Arena 14,0:00:48-0:00:50,0.000542773,0.000271387
Trial     5,Arena 14,0:00:50-0:00:52,0.00588454,0.00294227
Trial     5,Arena 14,0:00:52-0:00:54,0.00323157,0.00161578
Trial     5,Arena 14,0:00:54-0:00:56,0.000164329,8.21645E-05
Trial     5,Arena 14,0:00:56-0:00:58,0.000180384,9.01921E-05
Trial     5,Arena 14,0:00:58-0:01:00,0.000153042,7.65211E-05
Trial     5,Arena 14,0:01:00-0:01:02,0.000127519,6.37597E-05
Trial     5,Arena 14,0:01:02-0:01:04,0.000236267,0.000118134
Trial     5,Arena 14,0:01:04-0:01:06,0.000664896,0.000332448
Trial     5,Arena 14,0:01:06-0:01:08,0.000097874,0.000048937
Trial     5,Arena 14,0:01:08-0:01:10,0.000100627,5.03135E-05
Trial     5,Arena 14,0:01:10-0:01:12,0.000283913,0.000141956
Trial     5,Arena 14,0:01:12-0:01:14,0.000961418,0.000480709
Trial     5,Arena 14,0:01:14-0:01:16,0.000155793,7.78967E-05
Trial     5,Arena 14,0:01:16-0:01:18,0.000129974,6.49871E-05
Trial     5,Arena 14,0:01:18-0:01:20,0.000057805,2.89025E-05
Trial     5,Arena 14,0:01:20-0:01:22,0.000135438,6.77189E-05
Trial     5,Arena 14,0:01:22-0:01:24,0.000567363,0.000283682
Trial     5,Arena 14,0:01:24-0:01:26,0.000139807,6.99036E-05
Trial     5,Arena 14,0:01:26-0:01:28,0.00014611,7.30549E-05
Trial     5,Arena 14,0:01:28-0:01:30,0.000455373,0.000227686
Trial     5,Arena 14,0:01:30-0:01:32,0.000132911,6.64557E-05
Trial     5,Arena 14,0:01:32-0:01:34,0.000112853,5.64264E-05
Trial     5,Arena 14,0:01:34-0:01:36,0.000809096,0.000404548
Trial     5,Arena 14,0:01:36-0:01:38,0.000191902,0.000095951
Trial     5,Arena 14,0:01:38-0:01:40,0.00020492,0.00010246
Trial     5,Arena 14,0:01:40-0:01:42,0.000804075,0.000402037
Trial     5,Arena 14,0:01:42-0:01:44,0.00036623,0.000183115
Trial     5,Arena 14,0:01:44-0:01:46,0.00029606,0.00014803
Trial     5,Arena 14,0:01:46-0:01:48,0.000140168,7.00838E-05
Trial     5,Arena 14,0:01:48-0:01:50,0.000127774,6.38871E-05
Trial     5,Arena 14,0:01:50-0:01:52,0.000855119,0.00042756
Trial     5,Arena 14,0:01:52-0:01:54,0.000130844,0.000065422
Trial     5,Arena 14,0:01:54-0:01:56,0.000670244,0.000335122
Trial     5,Arena 14,0:01:56-0:01:58,0.000175494,8.77472E-05
Trial     5,Arena 14,0:01:58-0:02:00,0.00164997,0.000824985
Trial     5,Arena 14,0:02:00-0:02:02,9.40215E-05,0.000188043
Trial     5,Arena 15,0:00:00-0:00:02,7.56898E-05,0.00015138
Trial     5,Arena 15,0:00:02-0:00:04,0.000273194,0.000136597
Trial     5,Arena 15,0:00:04-0:00:06,0.000139258,0.000069629
Trial     5,Arena 15,0:00:06-0:00:08,0.00013056,0.00006528
Trial     5,Arena 15,0:00:08-0:00:10,0.000235848,0.000117924
Trial     5,Arena 15,0:00:10-0:00:12,0.00123031,0.000615153
Trial     5,Arena 15,0:00:12-0:00:14,0.000185048,9.25241E-05
Trial     5,Arena 15,0:00:14-0:00:16,0.000233779,0.000116889
Trial     5,Arena 15,0:00:16-0:00:18,0.000100895,5.04477E-05
Trial     5,Arena 15,0:00:18-0:00:20,0.00251288,0.00125644
Trial     5,Arena 15,0:00:20-0:00:22,0.000206779,0.00010339
Trial     5,Arena 15,0:00:22-0:00:24,0.000992953,0.000496476
Trial     5,Arena 15,0:00:24-0:00:26,0.000203347,0.000101673
Trial     5,Arena 15,0:00:26-0:00:28,0.000102364,5.11818E-05
Trial     5,Arena 15,0:00:28-0:00:30,0.00132893,0.000664464
Trial     5,Arena 15,0:00:30-0:00:32,0.00297308,0.00148654
Trial     5,Arena 15,0:00:32-0:00:34,8.37667E-05,4.18834E-05
Trial     5,Arena 15,0:00:34-0:00:36,0.000101963,5.09815E-05
Trial     5,Arena 15,0:00:36-0:00:38,0.00103052,0.000515261
Trial     5,Arena 15,0:00:38-0:00:40,0.00400893,0.00200446
Trial     5,Arena 15,0:00:40-0:00:42,0.000565297,0.000282648
Trial     5,Arena 15,0:00:42-0:00:44,0.000307645,0.000153823
Trial     5,Arena 15,0:00:44-0:00:46,0.000326546,0.000163273
Trial     5,Arena 15,0:00:46-0:00:48,0.000313358,0.000156679
Trial     5,Arena 15,0:00:48-0:00:50,0.00171177,0.000855886
Trial     5,Arena 15,0:00:50-0:00:52,0.00129798,0.000648991
Trial     5,Arena 15,0:00:52-0:00:54,0.000859989,0.000429994
Trial     5,Arena 15,0:00:54-0:00:56,0.00187768,0.000938839
Trial     5,Arena 15,0:00:56-0:00:58,0.000158698,7.93488E-05
Trial     5,Arena 15,0:00:58-0:01:00,0.000161281,8.06403E-05
Trial     5,Arena 15,0:01:00-0:01:02,0.000221638,0.000110819
Trial     5,Arena 15,0:01:02-0:01:04,0.000402661,0.00020133
Trial     5,Arena 15,0:01:04-0:01:06,0.000223827,0.000111914
Trial     5,Arena 15,0:01:06-0:01:08,0.000852781,0.000426391
Trial     5,Arena 15,0:01:08-0:01:10,0.000396506,0.000198253
Trial     5,Arena 15,0:01:10-0:01:12,0.000383533,0.000191767
Trial     5,Arena 15,0:01:12-0:01:14,0.000152735,7.63673E-05
Trial     5,Arena 15,0:01:14-0:01:16,0.000143444,7.17221E-05
Trial     5,Arena 15,0:01:16-0:01:18,0.000132234,6.61171E-05
Trial     5,Arena 15,0:01:18-0:01:20,6.73799E-05,3.36899E-05
Trial     5,Arena 15,0:01:20-0:01:22,0.000168916,0.000084458
Trial     5,Arena 15,0:01:22-0:01:24,0.000127196,6.35981E-05
Trial     5,Arena 15,0:01:24-0:01:26,0.000170706,0.000085353
Trial     5,Arena 15,0:01:26-0:01:28,0.000100431,5.02153E-05
Trial     5,Arena 15,0:01:28-0:01:30,0.00104262,0.000521308
Trial     5,Arena 15,0:01:30-0:01:32,0.00096918,0.00048459
