Trial,Arena,Time bin,Distance moved Center-point Total m,Velocity Center-point Mean m/s
Trial     5,Arena 7,0:00:38-0:00:40,0.0014377,0.000718848
Trial     5,Arena 7,0:00:40-0:00:42,0.000132391,6.61955E-05
Trial     5,Arena 7,0:00:42-0:00:44,6.61693E-05,3.30846E-05
Trial     5,Arena 7,0:00:44-0:00:46,0.000113733,5.68667E-05
Trial     5,Arena 7,0:00:46-0:00:48,0.00323968,0.00161984
Trial     5,Arena 7,0:00:48-0:00:50,0.000155079,7.75395E-05
Trial     5,Arena 7,0:00:50-0:00:52,0.000125011,6.25057E-05
Trial     5,Arena 7,0:00:52-0:00:54,0.000142388,7.11939E-05
Trial     5,Arena 7,0:00:54-0:00:56,0.000158395,7.91974E-05
Trial     5,Arena 7,0:00:56-0:00:58,0.000193378,9.66891E-05
Trial     5,Arena 7,0:00:58-0:01:00,0.00116222,0.000581112
Trial     5,Arena 7,0:01:00-0:01:02,0.000941111,0.000470556
Trial     5,Arena 7,0:01:02-0:01:04,0.000691838,0.000345919
Trial     5,Arena 7,0:01:04-0:01:06,0.00140457,0.000702284
Trial     5,Arena 7,0:01:06-0:01:08,0.00113922,0.00056961
Trial     5,Arena 7,0:01:08-0:01:10,0.000151388,7.56941E-05
Trial     5,Arena 7,0:01:10-0:01:12,0.000187004,9.35018E-05
Trial     5,Arena 7,0:01:12-0:01:14,0.000156569,7.82845E-05
Trial     5,Arena 7,0:01:14-0:01:16,6.12292E-05,3.06146E-05
Trial     5,Arena 7,0:01:16-0:01:18,0.000775221,0.00038761
Trial     5,Arena 7,0:01:18-0:01:20,0.00189478,0.000947391
Trial     5,Arena 7,0:01:20-0:01:22,0.00182387,0.000911936
Trial     5,Arena 7,0:01:22-0:01:24,0.00231991,0.00115995
Trial     5,Arena 7,0:01:24-0:01:26,0.0022548,0.0011274
Trial     5,Arena 7,0:01:26-0:01:28,0.00100443,0.000502213
Trial     5,Arena 7,0:01:28-0:01:30,0.00117011,0.000585054
Trial     5,Arena 7,0:01:30-0:01:32,0.000253541,0.000126771
Trial     5,Arena 7,0:01:32-0:01:34,0.000141837,7.09183E-05
Trial     5,Arena 7,0:01:34-0:01:36,0.000112843,5.64215E-05
Trial     5,Arena 7,0:01:36-0:01:38,0.00016998,8.49902E-05
Trial     5,Arena 7,0:01:38-0:01:40,0.000203145,0.000101572
Trial     5,Arena 7,0:01:40-0:01:42,0.000157831,7.89154E-05
Trial     5,Arena 7,0:01:42-0:01:44,0.000392767,0.000196384
Trial     5,Arena 7,0:01:44-0:01:46,9.56874E-05,4.78437E-05
Trial     5,Arena 7,0:01:46-0:01:48,8.78163E-05,4.39082E-05
Trial     5,Arena 7,0:01:48-0:01:50,0.000104112,5.20558E-05
Trial     5,Arena 7,0:01:50-0:01:52,0.000141329,7.06645E-05
Trial     5,Arena 7,0:01:52-0:01:54,9.26544E-05,4.63272E-05
Trial     5,Arena 7,0:01:54-0:01:56,8.16494E-05,4.08247E-05
Trial     5,Arena 7,0:01:56-0:01:58,0.00016184,0.00008092
Trial     5,Arena 7,0:01:58-0:02:00,8.20878E-05,4.10439E-05
Trial     5,Arena 7,0:02:00-0:02:02,0.000024497,0.000048994
Trial     5,Arena 8,0:00:00-0:00:02,1.50155E-05,3.00311E-05
Trial     5,Arena 8,0:00:02-0:00:04,0.00012055,6.02751E-05
Trial     5,Arena 8,0:00:04-0:00:06,7.85069E-05,3.92534E-05
Trial     5,Arena 8,0:00:06-0:00:08,0.00127561,0.000637805
Trial     5,Arena 8,0:00:08-0:00:10,5.39213E-05,2.69607E-05
Trial     5,Arena 8,0:00:10-0:00:12,0.000049382,0.000024691
Trial     5,Arena 8,0:00:12-0:00:14,0.000082793,4.13965E-05
Trial     5,Arena 8,0:00:14-0:00:16,0.000127889,6.39446E-05
Trial     5,Arena 8,0:00:16-0:00:18,6.93725E-05,3.46862E-05
Trial     5,Arena 8,0:00:18-0:00:20,0.000314102,0.000157051
Trial     5,Arena 8,0:00:20-0:00:22,9.60483E-05,4.80241E-05
Trial     5,Arena 8,0:00:22-0:00:24,0.000466684,0.000233342
Trial     5,Arena 8,0:00:24-0:00:26,0.000223153,0.000111576
Trial     5,Arena 8,0:00:26-0:00:28,0.000159557,7.97784E-05
Trial     5,Arena 8,0:00:28-0:00:30,0.000149447,7.47235E-05
Trial     5,Arena 8,0:00:30-0:00:32,0.00344242,0.00172121
Trial     5,Arena 8,0:00:32-0:00:34,0.00400738,0.00200369
Trial     5,Arena 8,0:00:34-0:00:36,0.00248469,0.00124235
Trial     5,Arena 8,0:00:36-0:00:38,0.00137435,0.000687176
Trial     5,Arena 8,0:00:38-0:00:40,0.00237219,0.00118609
Trial     5,Arena 8,0:00:40-0:00:42,0.000388358,0.000194179
Trial     5,Arena 8,0:00:42-0:00:44,0.000691415,0.000345708
Trial     5,Arena 8,0:00:44-0:00:46,0.0028519,0.00142595
Trial     5,Arena 8,0:00:46-0:00:48,0.000574308,0.000287154
Trial     5,Arena 8,0:00:48-0:00:50,0.000180288,9.01442E-05
Trial     5,Arena 8,0:00:50-0:00:52,0.000540921,0.000270461
Trial     5,Arena 8,0:00:52-0:00:54,0.000134868,6.74342E-05
Trial     5,Arena 8,0:00:54-0:00:56,0.000120668,6.03342E-05
Trial     5,Arena 8,0:00:56-0:00:58,0.00269005,0.00134503
Trial     5,Arena 8,0:00:58-0:01:00,0.00124646,0.000623231
Trial     5,Arena 8,0:01:00-0:01:02,0.000316135,0.000158068
Trial     5,Arena 8,0:01:02-0:01:04,0.00051065,0.000255325
Trial     5,Arena 8,0:01:04-0:01:06,0.000124287,6.21433E-05
Trial     5,Arena 8,0:01:06-0:01:08,9.32637E-05,4.66319E-05
Trial     5,Arena 8,0:01:08-0:01:10,0.000192075,9.60376E-05
Trial     5,Arena 8,0:01:10-0:01:12,0.00154048,0.000770241
Trial     5,Arena 8,0:01:12-0:01:14,0.000168889,8.44445E-05
Trial     5,Arena 8,0:01:14-0:01:16,0.00207551,0.00103776
Trial     5,Arena 8,0:01:16-0:01:18,0.00119404,0.000597022
Trial     5,Arena 8,0:01:18-0:01:20,0.00151632,0.000758158
Trial     5,Arena 8,0:01:20-0:01:22,0.000248011,0.000124005
Trial     5,Arena 8,0:01:22-0:01:24,0.00202879,0.00101439
Trial     5,Arena 8,0:01:24-0:01:26,0.000186195,9.30974E-05
Trial     5,Arena 8,0:01:26-0:01:28,0.00476363,0.00238181
Trial     5,Arena 8,0:01:28-0:01:30,0.000950531,0.000475266
Trial     5,Arena 8,0:01:30-0:01:32,0.000842009,0.000421005
Trial     5,Arena 8,0:01:32-0:01:34,0.000151655,7.58276E-05
Trial     5,Arena 8,0:01:34-0:01:36,0.000639185,0.000319592
Trial     5,Arena 8,0:01:36-0:01:38,0.000169448,8.47239E-05
Trial     5,Arena 8,0:01:38-0:01:40,0.000148343,7.41716E-05
Trial     5,Arena 8,0:01:40-0:01:42,0.0013199,0.000659951
Trial     5,Arena 8,0:01:42-0:01:44,0.000893072,0.000446536
Trial     5,Arena 8,0:01:44-0:01:46,0.00104888,0.000524442
Trial     5,Arena 8,0:01:46-0:01:48,0.000989677,0.000494838
Trial     5,Arena 8,0:01:48-0:01:50,0.0021109,0.00105545
Trial     5,Arena 8,0:01:50-0:01:52,0.001131,0.000565502
Trial     5,Arena 8,0:01:52-0:01:54,0.00115554,0.000577771
Trial     5,Arena 8,0:01:54-0:01:56,0.00014781,0.000073905
Trial     5,Arena 8,0:01:56-0:01:58,0.000679144,0.000339572
Trial     5,Arena 8,0:01:58-0:02:00,0.0022208,0.0011104
Trial     5,Arena 8,0:02:00-0:02:02,9.81409E-05,0.000196282
Trial     5,Arena 9,0:00:00-0:00:02,1.45082E-05,2.90163E-05
Trial     5,Arena 9,0:00:02-0:00:04,4.38025E-05,2.19013E-05
Trial     5,Arena 9,0:00:04-0:00:06,8.73819E-05,0.000043691
Trial     5,Arena 9,0:00:06-0:00:08,4.18057E-05,2.09028E-05
Trial     5,Arena 9,0:00:08-0:00:10,0.000882303,0.000441152
Trial     5,Arena 9,0:00:10-0:00:12,0.00313435,0.00156718
Trial     5,Arena 9,0:00:12-0:00:14,0.00102686,0.000513431
Trial     5,Arena 9,0:00:14-0:00:16,0.000071428,0.000035714
Trial     5,Arena 9,0:00:16-0:00:18,0.000594323,0.000297162
Trial     5,Arena 9,0:00:18-0:00:20,7.02084E-05,3.51042E-05
Trial     5,Arena 9,0:00:20-0:00:22,0.00186662,0.000933312
Trial     5,Arena 9,0:00:22-0:00:24,0.00250838,0.00125419
Trial     5,Arena 9,0:00:24-0:00:26,0.00188735,0.000943674
Trial     5,Arena 9,0:00:26-0:00:28,0.000429179,0.00021459
Trial     5,Arena 9,0:00:28-0:00:30,0.00238504,0.00119252
Trial     5,Arena 9,0:00:30-0:00:32,0.00081434,0.00040717
Trial     5,Arena 9,0:00:32-0:00:34,0.00406187,0.00203093
Trial     5,Arena 9,0:00:34-0:00:36,0.00183313,0.000916567
Trial     5,Arena 9,0:00:36-0:00:38,0.00239037,0.00119519
Trial     5,Arena 9,0:00:38-0:00:40,0.0047396,0.0023698
Trial     5,Arena 9,0:00:40-0:00:42,0.00110333,0.000551665
Trial     5,Arena 9,0:00:42-0:00:44,0.00112011,0.000560056
Trial     5,Arena 9,0:00:44-0:00:46,0.00176182,0.000880908
Trial     5,Arena 9,0:00:46-0:00:48,0.000556528,0.000278264
Trial     5,Arena 9,0:00:48-0:00:50,0.000154673,7.73365E-05
Trial     5,Arena 9,0:00:50-0:00:52,0.000696686,0.000348343
Trial     5,Arena 9,0:00:52-0:00:54,0.000100585,5.02926E-05
Trial     5,Arena 9,0:00:54-0:00:56,0.000112905,5.64527E-05
Trial     5,Arena 9,0:00:56-0:00:58,0.000039373,1.96865E-05
Trial     5,Arena 9,0:00:58-0:01:00,7.52984E-05,3.76492E-05
Trial     5,Arena 9,0:01:00-0:01:02,0.000539605,0.000269802
Trial     5,Arena 9,0:01:02-0:01:04,0.00011433,5.71649E-05
Trial     5,Arena 9,0:01:04-0:01:06,9.17891E-05,4.58945E-05
Trial     5,Arena 9,0:01:06-0:01:08,0.000373876,0.000186938
Trial     5,Arena 9,0:01:08-0:01:10,0.000119054,0.000059527
Trial     5,Arena 9,0:01:10-0:01:12,0.000319087,0.000159544
Trial     5,Arena 9,0:01:12-0:01:14,0.00053719,0.000268595
Trial     5,Arena 9,0:01:14-0:01:16,0.000129783,6.48915E-05
Trial     5,Arena 9,0:01:16-0:01:18,0.00010778,5.38902E-05
Trial     5,Arena 9,0:01:18-0:01:20,0.000106913,5.34567E-05
Trial     5,Arena 9,0:01:20-0:01:22,0.000326117,0.000163058
Trial     5,Arena 9,0:01:22-0:01:24,0.000101596,5.07982E-05
Trial     5,Arena 9,0:01:24-0:01:26,0.000185383,9.26915E-05
Trial     5,Arena 9,0:01:26-0:01:28,0.0012936,0.000646798
Trial     5,Arena 9,0:01:28-0:01:30,0.00109118,0.000545589
Trial     5,Arena 9,0:01:30-0:01:32,0.000142291,7.11454E-05
Trial     5,Arena 9,0:01:32-0:01:34,4.77337E-05,2.38668E-05
Trial     5,Arena 9,0:01:34-0:01:36,0.000222758,0.000111379
Trial     5,Arena 9,0:01:36-0:01:38,0.00138032,0.000690162
Trial     5,Arena 9,0:01:38-0:01:40,0.00211398,0.00105699
Trial     5,Arena 9,0:01:40-0:01:42,0.000316575,0.000158288
Trial     5,Arena 9,0:01:42-0:01:44,0.00187766,0.000938832
Trial     5,Arena 9,0:01:44-0:01:46,0.00243728,0.00121864
Trial     5,Arena 9,0:01:46-0:01:48,0.00192973,0.000964865
Trial     5,Arena 9,0:01:48-0:01:50,0.00251526,0.00125763
Trial     5,Arena 9,0:01:50-0:01:52,0.00165897,0.000829487
Trial     5,Arena 9,0:01:52-0:01:54,0.00179092,0.000895462
Trial     5,Arena 9,0:01:54-0:01:56,0.00461242,0.00230621
Trial     5,Arena 9,0:01:56-0:01:58,0.00283686,0.00141843
Trial     5,Arena 9,0:01:58-0:02:00,0.00303265,0.00151633
Trial     5,Arena 9,0:02:00-0:02:02,0.000141822,0.000283643
Trial     5,Arena 10,0:00:00-0:00:02,1.21422E-05,2.42843E-05
Trial     5,Arena 10,0:00:02-0:00:04,0.000115845,5.79223E-05
Trial     5,Arena 10,0:00:04-0:00:06,0.000141593,7.07964E-05
Trial     5,Arena 10,0:00:06-0:00:08,8.96089E-05,4.48044E-05
Trial     5,Arena 10,0:00:08-0:00:10,5.75694E-05,2.87847E-05
Trial     5,Arena 10,0:00:10-0:00:12,9.39283E-05,4.69642E-05
Trial     5,Arena 10,0:00:12-0:00:14,0.000049453,2.47265E-05
Trial     5,Arena 10,0:00:14-0:00:16,0.000142072,7.10359E-05
Trial     5,Arena 10,0:00:16-0:00:18,7.98896E-05,3.99448E-05
Trial     5,Arena 10,0:00:18-0:00:20,0.000054262,0.000027131
Trial     5,Arena 10,0:00:20-0:00:22,5.51842E-05,2.75921E-05
Trial     5,Arena 10,0:00:22-0:00:24,0.000681086,0.000340543
Trial     5,Arena 10,0:00:24-0:00:26,5.83709E-05,2.91854E-05
Trial     5,Arena 10,0:00:26-0:00:28,0.00085891,0.000429455
Trial     5,Arena 10,0:00:28-0:00:30,0.000105682,5.28412E-05
Trial     5,Arena 10,0:00:30-0:00:32,0.000661677,0.000330838
Trial     5,Arena 10,0:00:32-0:00:34,9.09402E-05,4.54701E-05
Trial     5,Arena 10,0:00:34-0:00:36,5.62541E-05,0.000028127
Trial     5,Arena 10,0:00:36-0:00:38,0.00239775,0.00119887
Trial     5,Arena 10,0:00:38-0:00:40,0.00371958,0.00185979
Trial     5,Arena 10,0:00:40-0:00:42,0.00339455,0.00169728
Trial     5,Arena 10,0:00:42-0:00:44,0.00171744,0.00085872
Trial     5,Arena 10,0:00:44-0:00:46,0.000119058,5.95292E-05
Trial     5,Arena 10,0:00:46-0:00:48,0.00456307,0.00228153
Trial     5,Arena 10,0:00:48-0:00:50,0.00217362,0.00108681
Trial     5,Arena 10,0:00:50-0:00:52,0.00488507,0.00244253
Trial     5,Arena 10,0:00:52-0:00:54,0.0010986,0.000549302
Trial     5,Arena 10,0:00:54-0:00:56,0.0038801,0.00194005
Trial     5,Arena 10,0:00:56-0:00:58,0.000611974,0.000305987
Trial     5,Arena 10,0:00:58-0:01:00,0.00132235,0.000661175
Trial     5,Arena 10,0:01:00-0:01:02,0.00137066,0.000685331
Trial     5,Arena 10,0:01:02-0:01:04,0.000515072,0.000257536
Trial     5,Arena 10,0:01:04-0:01:06,0.000141879,7.09395E-05
Trial     5,Arena 10,0:01:06-0:01:08,0.000141526,0.000070763
Trial     5,Arena 10,0:01:08-0:01:10,0.00170618,0.000853089
Trial     5,Arena 10,0:01:10-0:01:12,0.00202585,0.00101292
Trial     5,Arena 10,0:01:12-0:01:14,0.00106722,0.00053361
Trial     5,Arena 10,0:01:14-0:01:16,0.00182214,0.00091107
Trial     5,Arena 10,0:01:16-0:01:18,0.00104127,0.000520634
Trial     5,Arena 10,0:01:18-0:01:20,0.000714068,0.000357034
Trial     5,Arena 10,0:01:20-0:01:22,0.00241483,0.00120741
Trial     5,Arena 10,0:01:22-0:01:24,7.84389E-05,3.92195E-05
Trial     5,Arena 10,0:01:24-0:01:26,5.80927E-05,2.90463E-05
Trial     5,Arena 10,0:01:26-0:01:28,0.000167963,8.39813E-05
Trial     5,Arena 10,0:01:28-0:01:30,0.000132229,6.61147E-05
Trial     5,Arena 10,0:01:30-0:01:32,0.000775555,0.000387778
Trial     5,Arena 10,0:01:32-0:01:34,0.00199448,0.000997238
Trial     5,Arena 10,0:01:34-0:01:36,0.000530469,0.000265234
Trial     5,Arena 10,0:01:36-0:01:38,0.000998905,0.000499453
Trial     5,Arena 10,0:01:38-0:01:40,0.000703956,0.000351978
Trial     5,Arena 10,0:01:40-0:01:42,0.000204767,0.000102383
Trial     5,Arena 10,0:01:42-0:01:44,7.66686E-05,3.83343E-05
Trial     5,Arena 10,0:01:44-0:01:46,7.65095E-05,3.82548E-05
Trial     5,Arena 10,0:01:46-0:01:48,0.000119242,5.96209E-05
Trial     5,Arena 10,0:01:48-0:01:50,0.00140352,0.000701762
Trial     5,Arena 10,0:01:50-0:01:52,0.000089026,0.000044513
Trial     5,Arena 10,0:01:52-0:01:54,0.000459174,0.000229587
Trial     5,Arena 10,0:01:54-0:01:56,0.00066426,0.00033213
Trial     5,Arena 10,0:01:56-0:01:58,0.000131553,6.57763E-05
Trial     5,Arena 10,0:01:58-0:02:00,0.000119915,5.99573E-05
Trial     5,Arena 10,0:02:00-0:02:02,1.14238E-05,2.28477E-05
Trial     5,Arena 11,0:00:00-0:00:02,2.37657E-05,4.75314E-05
Trial     5,Arena 11,0:00:02-0:00:04,0.000163306,0.000081653
Trial     5,Arena 11,0:00:04-0:00:06,9.98606E-05,4.99303E-05
Trial     5,Arena 11,0:00:06-0:00:08,0.000079653,3.98265E-05
Trial     5,Arena 11,0:00:08-0:00:10,0.000759642,0.000379821
Trial     5,Arena 11,0:00:10-0:00:12,0.000275346,0.000137673
Trial     5,Arena 11,0:00:12-0:00:14,0.000241854,0.000120927
Trial     5,Arena 11,0:00:14-0:00:16,0.00151983,0.000759915
Trial     5,Arena 11,0:00:16-0:00:18,0.000184182,9.20908E-05
Trial     5,Arena 11,0:00:18-0:00:20,0.000597732,0.000298866
Trial     5,Arena 11,0:00:20-0:00:22,0.000081814,0.000040907
Trial     5,Arena 11,0:00:22-0:00:24,0.000422409,0.000211205
Trial     5,Arena 11,0:00:24-0:00:26,0.000122957,6.14787E-05
Trial     5,Arena 11,0:00:26-0:00:28,0.00295422,0.00147711
Trial     5,Arena 11,0:00:28-0:00:30,8.81098E-05,4.40549E-05
Trial     5,Arena 11,0:00:30-0:00:32,0.00391459,0.00195729
Trial     5,Arena 11,0:00:32-0:00:34,0.000235183,0.000117592
Trial     5,Arena 11,0:00:34-0:00:36,0.000177044,8.85218E-05
Trial     5,Arena 11,0:00:36-0:00:38,0.00258008,0.00129004
Trial     5,Arena 11,0:00:38-0:00:40,0.00195828,0.000979138
Trial     5,Arena 11,0:00:40-0:00:42,0.00423808,0.00211904
Trial     5,Arena 11,0:00:42-0:00:44,6.74816E-05,3.37408E-05
Trial     5,Arena 11,0:00:44-0:00:46,0.000109722,0.000054861
Trial     5,Arena 11,0:00:46-0:00:48,0.0014756,0.000737802
Trial     5,Arena 11,0:00:48-0:00:50,0.00245103,0.00122552
Trial     5,Arena 11,0:00:50-0:00:52,0.000813965,0.000406982
Trial     5,Arena 11,0:00:52-0:00:54,0.000914801,0.0004574
Trial     5,Arena 11,0:00:54-0:00:56,0.00080377,0.000401885
Trial     5,Arena 11,0:00:56-0:00:58,0.00207544,0.00103772
Trial     5,Arena 11,0:00:58-0:01:00,0.000775017,0.000387508
Trial     5,Arena 11,0:01:00-0:01:02,0.00115456,0.00057728
Trial     5,Arena 11,0:01:02-0:01:04,0.000746856,0.000373428
Trial     5,Arena 11,0:01:04-0:01:06,0.00047663,0.000238315
Trial     5,Arena 11,0:01:06-0:01:08,0.0011697,0.00058485
Trial     5,Arena 11,0:01:08-0:01:10,0.00095088,0.00047544
Trial     5,Arena 11,0:01:10-0:01:12,0.000444794,0.000222397
Trial     5,Arena 11,0:01:12-0:01:14,0.0020063,0.00100315
Trial     5,Arena 11,0:01:14-0:01:16,9.66934E-05,4.83467E-05
Trial     5,Arena 11,0:01:16-0:01:18,0.000620079,0.000310039
Trial     5,Arena 11,0:01:18-0:01:20,0.000112551,5.62754E-05
Trial     5,Arena 11,0:01:20-0:01:22,8.39387E-05,4.19693E-05
Trial     5,Arena 11,0:01:22-0:01:24,0.00157074,0.000785372
Trial     5,Arena 11,0:01:24-0:01:26,0.00013329,0.000066645
Trial     5,Arena 11,0:01:26-0:01:28,0.00123828,0.000619142
Trial     5,Arena 11,0:01:28-0:01:30,0.00115997,0.000579985
Trial     5,Arena 11,0:01:30-0:01:32,0.000066689,3.33445E-05
Trial     5,Arena 11,0:01:32-0:01:34,4.98725E-05,2.49362E-05
Trial     5,Arena 11,0:01:34-0:01:36,0.000241192,0.000120596
Trial     5,Arena 11,0:01:36-0:01:38,0.000661411,0.000330706
Trial     5,Arena 11,0:01:38-0:01:40,6.16406E-05,3.08203E-05
Trial     5,Arena 11,0:01:40-0:01:42,0.00125778,0.000628891
Trial     5,Arena 11,0:01:42-0:01:44,0.000106611,5.33055E-05
Trial     5,Arena 11,0:01:44-0:01:46,8.10386E-05,4.05193E-05
Trial     5,Arena 11,0:01:46-0:01:48,0.000111525,5.57625E-05
Trial     5,Arena 11,0:01:48-0:01:50,0.000756672,0.000378336
Trial     5,Arena 11,0:01:50-0:01:52,0.000116849,5.84243E-05
Trial     5,Arena 11,0:01:52-0:01:54,7.41287E-05,3.70643E-05
Trial     5,Arena 11,0:01:54-0:01:56,0.000742013,0.000371006
Trial     5,Arena 11,0:01:56-0:01:58,3.74366E-05,1.87183E-05
Trial     5,Arena 11,0:01:58-0:02:00,0.000211777,0.000105889
Trial     5,Arena 11,0:02:00-0:02:02,0.000108322,0.000216644
Trial     5,Arena 12,0:00:00-0:00:02,2.30557E-05,4.61114E-05
Trial     5,Arena 12,0:00:02-0:00:04,6.81722E-05,3.40861E-05
Trial     5,Arena 12,0:00:04-0:00:06,6.96039E-05,0.000034802
Trial     5,Arena 12,0:00:06-0:00:08,0.000303877,0.000151939
Trial     5,Arena 12,0:00:08-0:00:10,6.91538E-05,3.45769E-05
Trial     5,Arena 12,0:00:10-0:00:12,4.95855E-05,2.47928E-05
Trial     5,Arena 12,0:00:12-0:00:14,0.000177959,8.89796E-05
Trial     5,Arena 12,0:00:14-0:00:16,0.000169473,8.47364E-05
Trial     5,Arena 12,0:00:16-0:00:18,9.46444E-05,4.73222E-05
Trial     5,Arena 12,0:00:18-0:00:20,0.000129074,6.45371E-05
Trial     5,Arena 12,0:00:20-0:00:22,0.000120576,6.02882E-05
Trial     5,Arena 12,0:00:22-0:00:24,8.22961E-05,4.11481E-05
Trial     5,Arena 12,0:00:24-0:00:26,7.56258E-05,3.78129E-05
Trial     5,Arena 12,0:00:26-0:00:28,0.000112561,5.62806E-05
Trial     5,Arena 12,0:00:28-0:00:30,9.30749E-05,4.65374E-05
Trial     5,Arena 12,0:00:30-0:00:32,0.000106428,5.32138E-05
Trial     5,Arena 12,0:00:32-0:00:34,0.000136822,0.000068411
Trial     5,Arena 12,0:00:34-0:00:36,0.000188888,9.44438E-05
Trial     5,Arena 12,0:00:36-0:00:38,0.000176362,8.81812E-05
Trial     5,Arena 12,0:00:38-0:00:40,0.000129299,6.46493E-05
Trial     5,Arena 12,0:00:40-0:00:42,5.58679E-05,2.79339E-05
Trial     5,Arena 12,0:00:42-0:00:44,7.37637E-05,3.68818E-05
Trial     5,Arena 12,0:00:44-0:00:46,0.000052405,2.62025E-05
Trial     5,Arena 12,0:00:46-0:00:48,0.000131864,6.59319E-05
Trial     5,Arena 12,0:00:48-0:00:50,7.14115E-05,3.57058E-05
Trial     5,Arena 12,0:00:50-0:00:52,5.02734E-05,2.51367E-05
Trial     5,Arena 12,0:00:52-0:00:54,0.000107537,5.37685E-05
Trial     5,Arena 12,0:00:54-0:00:56,6.82101E-05,0.000034105
Trial     5,Arena 12,0:00:56-0:00:58,7.02989E-05,3.51495E-05
Trial     5,Arena 12,0:00:58-0:01:00,0.000095476,0.000047738
Trial     5,Arena 12,0:01:00-0:01:02,9.47329E-05,4.73664E-05
Trial     5,Arena 12,0:01:02-0:01:04,0.000114574,0.000057287
Trial     5,Arena 12,0:01:04-0:01:06,0.0000801,0.00004005
Trial     5,Arena 12,0:01:06-0:01:08,0.000113284,5.66419E-05
Trial     5,Arena 12,0:01:08-0:01:10,0.000050071,2.50355E-05
Trial     5,Arena 12,0:01:10-0:01:12,6.58446E-05,3.29223E-05
Trial     5,Arena 12,0:01:12-0:01:14,0.000149994,0.000074997
Trial     5,Arena 12,0:01:14-0:01:16,8.94059E-05,0.000044703
Trial     5,Arena 12,0:01:16-0:01:18,0.000073833,3.69165E-05
Trial     5,Arena 12,0:01:18-0:01:20,0.000133616,6.68078E-05
Trial     5,Arena 12,0:01:20-0:01:22,0.000124497,6.22483E-05
Trial     5,Arena 12,0:01:22-0:01:24,6.00211E-05,3.00105E-05
Trial     5,Arena 12,0:01:24-0:01:26,0.000212923,0.000106462
Trial     5,Arena 12,0:01:26-0:01:28,6.23058E-05,3.11529E-05
Trial     5,Arena 12,0:01:28-0:01:30,0.000120656,6.03281E-05
Trial     5,Arena 12,0:01:30-0:01:32,0.000133304,0.000066652
Trial     5,Arena 12,0:01:32-0:01:34,7.81511E-05,3.90755E-05
Trial     5,Arena 12,0:01:34-0:01:36,0.00067173,0.000335865
Trial     5,Arena 12,0:01:36-0:01:38,0.0014308,0.000715401
Trial     5,Arena 12,0:01:38-0:01:40,0.000051159,2.55795E-05
Trial     5,Arena 12,0:01:40-0:01:42,9.19458E-05,4.59729E-05
Trial     5,Arena 12,0:01:42-0:01:44,8.95339E-05,4.47669E-05
Trial     5,Arena 12,0:01:44-0:01:46,9.90791E-05,4.95396E-05
Trial     5,Arena 12,0:01:46-0:01:48,7.70642E-05,3.85321E-05
Trial     5,Arena 12,0:01:48-0:01:50,9.06746E-05,4.53373E-05
Trial     5,Arena 12,0:01:50-0:01:52,6.67133E-05,3.33567E-05
Trial     5,Arena 12,0:01:52-0:01:54,5.01451E-05,2.50725E-05
Trial     5,Arena 12,0:01:54-0:01:56,0.000093075,4.65375E-05
Trial     5,Arena 12,0:01:56-0:01:58,0.000181233,9.06167E-05
Trial     5,Arena 12,0:01:58-0:02:00,0.00012669,6.33448E-05
Trial     5,Arena 12,0:02:00-0:02:02,2.28232E-05,4.56463E-05
Trial     5,Arena 13,0:00:00-0:00:02,6.64199E-05,0.00013284
Trial     5,Arena 13,0:00:02-0:00:04,8.44599E-05,0.00004223
Trial     5,Arena 13,0:00:04-0:00:06,0.000947268,0.000473634
Trial     5,Arena 13,0:00:06-0:00:08,0.000276094,0.000138047
Trial     5,Arena 13,0:00:08-0:00:10,0.00257745,0.00128873
Trial     5,Arena 13,0:00:10-0:00:12,0.000426034,0.000213017
Trial     5,Arena 13,0:00:12-0:00:14,0.000825734,0.000412867
Trial     5,Arena 13,0:00:14-0:00:16,0.000624839,0.000312419
Trial     5,Arena 13,0:00:16-0:00:18,0.000187996,9.39978E-05
Trial     5,Arena 13,0:00:18-0:00:20,0.000281512,0.000140756
Trial     5,Arena 13,0:00:20-0:00:22,0.00172374,0.000861869
Trial     5,Arena 13,0:00:22-0:00:24,0.00103444,0.000517218
Trial     5,Arena 13,0:00:24-0:00:26,0.000165692,8.28461E-05
Trial     5,Arena 13,0:00:26-0:00:28,0.000311603,0.000155801
Trial     5,Arena 13,0:00:28-0:00:30,0.00258481,0.0012924
Trial     5,Arena 13,0:00:30-0:00:32,0.00101664,0.000508322
Trial     5,Arena 13,0:00:32-0:00:34,0.00339845,0.00169923
Trial     5,Arena 13,0:00:34-0:00:36,0.00405916,0.00202958
Trial     5,Arena 13,0:00:36-0:00:38,0.0037357,0.00186785
Trial     5,Arena 13,0:00:38-0:00:40,0.000112076,5.60381E-05
Trial     5,Arena 13,0:00:40-0:00:42,0.000168534,8.42671E-05
Trial     5,Arena 13,0:00:42-0:00:44,8.64686E-05,4.32343E-05
Trial     5,Arena 13,0:00:44-0:00:46,0.00126328,0.000631638
Trial     5,Arena 13,0:00:46-0:00:48,0.00165409,0.000827047
Trial     5,Arena 13,0:00:48-0:00:50,0.000129344,6.46719E-05
Trial     5,Arena 13,0:00:50-0:00:52,0.0013383,0.000669152
Trial     5,Arena 13,0:00:52-0:00:54,0.000141066,7.05328E-05
